Date,Game,Media_Channel,Cost,Daily_Total_Revenue,Daily_Total_Installs
2014-01-03,8_ball_pool,IronSource,6160.797741492081,8508.651408265921,1733
2014-01-04,8_ball_pool,IronSource,5732.8945252860285,12131.809123623987,1669
2014-01-05,8_ball_pool,IronSource,6373.484075875382,11261.77853278996,1875
2014-01-06,8_ball_pool,IronSource,6294.027876271746,11594.951078429774,1744
2014-01-07,8_ball_pool,IronSource,6724.331816267099,11803.891924347903,1768
2014-01-08,8_ball_pool,IronSource,6162.583552237905,8101.44789996233,1746
2014-01-09,8_ball_pool,IronSource,5874.113502334332,10892.418077744904,1711
2014-01-10,8_ball_pool,IronSource,5261.67540761228,11059.915523281783,1623
2014-01-11,8_ball_pool,IronSource,6545.0744301793775,9574.79582887117,1795
2014-01-12,8_ball_pool,IronSource,5031.78820620232,8693.414131528552,1588
2014-01-13,8_ball_pool,IronSource,5851.612612262978,10039.11212607456,1769
2014-01-14,8_ball_pool,IronSource,5834.5208165482045,12452.516157699098,1723
2014-01-15,8_ball_pool,IronSource,5987.397251136626,10613.71109098187,1630
2014-01-16,8_ball_pool,IronSource,6227.195096731523,8350.538976346463,1661
2014-01-17,8_ball_pool,IronSource,6033.16786463747,14060.449723223866,1682
2014-01-18,8_ball_pool,IronSource,5102.57058897154,9901.013389619782,1654
2014-01-19,8_ball_pool,IronSource,5692.029521089432,12997.320314371584,1734
2014-01-20,8_ball_pool,IronSource,5701.044921673283,13390.710674685914,1725
2014-01-21,8_ball_pool,IronSource,6970.731660087561,12181.869969636522,1819
2014-01-22,8_ball_pool,IronSource,5258.858076255677,7954.279216076444,1725
2014-01-23,8_ball_pool,IronSource,5564.602586412196,7914.864633111245,1663
2014-01-24,8_ball_pool,IronSource,6053.275449485311,11747.439146831244,1731
2014-01-25,8_ball_pool,IronSource,6652.89440243703,16195.00246428279,1741
2014-01-26,8_ball_pool,IronSource,6080.3255208369865,10539.69329363233,1775
2014-01-27,8_ball_pool,IronSource,6956.080275663278,8932.650722434166,1879
2014-01-28,8_ball_pool,IronSource,5816.073327469897,11406.204989843302,1646
2014-01-29,8_ball_pool,IronSource,6096.0371708240855,11851.801591997537,1752
2014-01-30,8_ball_pool,IronSource,5192.090873442219,10659.614622879346,1515
2014-01-31,8_ball_pool,IronSource,6339.555460507876,9736.869954144604,1723
2014-02-01,8_ball_pool,IronSource,6281.283098341652,13188.068204888637,1633
2014-02-02,8_ball_pool,IronSource,6055.64289903003,10216.196523377093,1503
2014-02-03,8_ball_pool,IronSource,5511.72974762214,6682.190698797495,1486
2014-02-04,8_ball_pool,IronSource,6320.028430238858,12035.941148919339,1551
2014-02-05,8_ball_pool,IronSource,6065.506481284971,13981.191534516052,1602
2014-02-06,8_ball_pool,IronSource,6443.985595840783,9896.429419638225,1558
2014-02-07,8_ball_pool,IronSource,6370.749091933005,11823.362542368315,1495
2014-02-08,8_ball_pool,IronSource,5613.05503184169,9768.483693597584,1507
2014-02-09,8_ball_pool,IronSource,4964.2517189274495,9818.8354655821,1476
2014-02-10,8_ball_pool,IronSource,5349.818708591976,10868.906820894801,1544
2014-02-11,8_ball_pool,IronSource,6283.4221221685,12439.822582206507,1564
2014-02-12,8_ball_pool,IronSource,6059.831014179339,9876.519123929618,1557
2014-02-13,8_ball_pool,IronSource,6537.020106263051,6853.907315985983,1540
2014-02-14,8_ball_pool,IronSource,5434.368263370302,10458.283008887061,1545
2014-02-15,8_ball_pool,IronSource,5842.392226881067,10897.031407374812,1595
2014-02-16,8_ball_pool,IronSource,5705.878978923839,9170.701052980236,1561
2014-02-17,8_ball_pool,IronSource,6512.269103373692,10402.126791087188,1604
2014-02-18,8_ball_pool,IronSource,5711.096578450384,8639.021062949816,1594
2014-02-19,8_ball_pool,IronSource,5941.02289788818,9573.031102502964,1507
2014-02-20,8_ball_pool,IronSource,6073.416477302325,9883.199024958565,1618
2014-02-21,8_ball_pool,IronSource,7113.51274522281,14586.623100795296,1784
2014-02-22,8_ball_pool,IronSource,5288.915875726558,12477.272087804802,1530
2014-02-23,8_ball_pool,IronSource,5875.096801890655,10040.42591416993,1621
2014-02-24,8_ball_pool,IronSource,4896.809169317367,9449.666625043874,1466
2014-02-25,8_ball_pool,IronSource,5630.318126913021,8073.943709415691,1494
2014-02-26,8_ball_pool,IronSource,5131.349196659431,11797.86121608288,1482
2014-02-27,8_ball_pool,IronSource,6047.761333106414,9318.784400789362,1566
2014-02-28,8_ball_pool,IronSource,6051.710813958706,8818.058944681017,1583
2014-03-01,8_ball_pool,IronSource,5770.4137210713525,10120.467484390647,1364
2014-03-02,8_ball_pool,IronSource,5820.646328169713,8671.121446810568,1429
2014-03-03,8_ball_pool,IronSource,5771.565076115153,8788.930134591748,1458
2014-03-04,8_ball_pool,IronSource,5598.003009990967,9691.189230927237,1312
2014-03-05,8_ball_pool,IronSource,5769.704981568422,9931.686088467826,1381
2014-03-06,8_ball_pool,IronSource,6230.333736352938,8148.37613489483,1432
2014-03-07,8_ball_pool,IronSource,5762.337754094977,9014.517580998687,1483
2014-03-08,8_ball_pool,IronSource,4799.328174256735,8230.066339965317,1268
2014-03-09,8_ball_pool,IronSource,6290.899764677168,9934.489426445423,1469
2014-03-10,8_ball_pool,IronSource,6848.474754021374,9570.797506610768,1485
2014-03-11,8_ball_pool,IronSource,5592.455610775407,9400.51352602838,1462
2014-03-12,8_ball_pool,IronSource,5186.6625327285965,7436.6505382733285,1397
2014-03-13,8_ball_pool,IronSource,4677.975546585999,5726.3885048949505,1321
2014-03-14,8_ball_pool,IronSource,6173.976853371372,9799.978955049432,1415
2014-03-15,8_ball_pool,IronSource,6902.176129359697,11131.210327535955,1452
2014-03-16,8_ball_pool,IronSource,7368.180056864737,9607.081885329058,1517
2014-03-17,8_ball_pool,IronSource,5562.998155298611,7708.521438568796,1445
2014-03-18,8_ball_pool,IronSource,5463.334042521437,8212.170381821814,1472
2014-03-19,8_ball_pool,IronSource,5987.085687049359,9858.222819631364,1499
2014-03-20,8_ball_pool,IronSource,5048.906299500543,7891.270881247574,1382
2014-03-21,8_ball_pool,IronSource,5504.092878990909,6512.663357750157,1297
2014-03-22,8_ball_pool,IronSource,7379.914874580525,8583.94507254704,1484
2014-03-23,8_ball_pool,IronSource,5764.1459988207835,9257.154040345282,1396
2014-03-24,8_ball_pool,IronSource,6881.124847456641,7204.235100266468,1537
2014-03-25,8_ball_pool,IronSource,5141.132527481367,9418.852134845982,1273
2014-03-26,8_ball_pool,IronSource,5788.5786761535865,8347.847516919534,1442
2014-03-27,8_ball_pool,IronSource,5947.7634645146445,10348.706370514474,1378
2014-03-28,8_ball_pool,IronSource,5269.604864737615,11541.24940926077,1390
2014-03-29,8_ball_pool,IronSource,5615.135139077129,8988.512802213585,1420
2014-03-30,8_ball_pool,IronSource,5580.01091780721,7923.094201933949,1321
2014-03-31,8_ball_pool,IronSource,6071.667758733989,9819.31363470298,1426
2014-04-01,8_ball_pool,IronSource,7074.8291920548,11994.939466216993,1582
2014-04-02,8_ball_pool,IronSource,5429.927876183939,10591.970990419473,1516
2014-04-03,8_ball_pool,IronSource,6432.648557734031,9918.149788123066,1601
2014-04-04,8_ball_pool,IronSource,6242.987033007511,11175.60610239408,1573
2014-04-05,8_ball_pool,IronSource,6634.206357047096,9869.406008354877,1610
2014-04-06,8_ball_pool,IronSource,5810.853321963317,10021.029511139232,1544
2014-04-07,8_ball_pool,IronSource,5972.1904985236615,11731.281709179517,1641
2014-04-08,8_ball_pool,IronSource,4954.688268208058,7047.624642050127,1488
2014-04-09,8_ball_pool,IronSource,7091.066496362762,11776.521994050327,1661
2014-04-10,8_ball_pool,IronSource,6897.172868311432,12538.87999857249,1670
2014-04-11,8_ball_pool,IronSource,5222.36311141603,9999.796996897425,1437
2014-04-12,8_ball_pool,IronSource,6288.505430512683,7676.154481209463,1566
2014-04-13,8_ball_pool,IronSource,6566.3227196660255,12305.706745057967,1676
2014-04-14,8_ball_pool,IronSource,5685.57851041412,9896.196382069817,1555
2014-04-15,8_ball_pool,IronSource,5890.00266964521,13542.465026537584,1453
2014-04-16,8_ball_pool,IronSource,5001.671209199424,10930.206673776462,1502
2014-04-17,8_ball_pool,IronSource,5962.740533168782,9140.413527467901,1585
2014-04-18,8_ball_pool,IronSource,5451.047517774515,9439.463706787634,1482
2014-04-19,8_ball_pool,IronSource,6217.961383416937,10678.96621916091,1511
2014-04-20,8_ball_pool,IronSource,5565.091697949746,9871.851559205577,1564
2014-04-21,8_ball_pool,IronSource,5833.77621689293,10986.409505962412,1535
2014-04-22,8_ball_pool,IronSource,5759.952561221228,8538.261596697663,1499
2014-04-23,8_ball_pool,IronSource,6181.189155175707,11577.546064324142,1603
2014-04-24,8_ball_pool,IronSource,6448.1244834494155,12243.226631321455,1626
2014-04-25,8_ball_pool,IronSource,5843.046130005013,9691.89677731636,1465
2014-04-26,8_ball_pool,IronSource,5412.508702594492,8086.903523700731,1536
2014-04-27,8_ball_pool,IronSource,6371.95203402813,11561.69637393771,1664
2014-04-28,8_ball_pool,IronSource,4973.0642415251305,8954.020699450015,1584
2014-04-29,8_ball_pool,IronSource,4974.764831120689,9736.393044113482,1455
2014-04-30,8_ball_pool,IronSource,5446.266762635454,11723.087297208218,1564
2014-05-01,8_ball_pool,IronSource,5712.728629173626,12866.684404325963,1671
2014-05-02,8_ball_pool,IronSource,5467.32592090294,12734.25973166697,1666
2014-05-03,8_ball_pool,IronSource,6050.9499122308025,12213.035551530838,1800
2014-05-04,8_ball_pool,IronSource,5050.677486942777,12728.941091797282,1675
2014-05-05,8_ball_pool,IronSource,5120.438535574229,12705.91482555214,1634
2014-05-06,8_ball_pool,IronSource,5334.977439089434,11500.228156842608,1809
2014-05-07,8_ball_pool,IronSource,6037.413161514735,11083.807651576606,1762
2014-05-08,8_ball_pool,IronSource,6386.940404077257,9136.77403172827,1667
2014-05-09,8_ball_pool,IronSource,5111.872181444105,9087.223393706034,1667
2014-05-10,8_ball_pool,IronSource,5767.5126794964335,11361.275554320426,1714
2014-05-11,8_ball_pool,IronSource,6230.741102132886,10030.242149464733,1759
2014-05-12,8_ball_pool,IronSource,5833.644200306565,11975.384052816018,1831
2014-05-13,8_ball_pool,IronSource,5531.077850758562,11203.805987212356,1732
2014-05-14,8_ball_pool,IronSource,6604.573541504457,12801.786779172126,1839
2014-05-15,8_ball_pool,IronSource,6093.086606242294,10436.637785573479,1676
2014-05-16,8_ball_pool,IronSource,6856.402210954619,15281.701128382338,1756
2014-05-17,8_ball_pool,IronSource,5284.015361136862,10342.130095132896,1675
2014-05-18,8_ball_pool,IronSource,6182.338956490508,15295.936252384781,1794
2014-05-19,8_ball_pool,IronSource,5007.477608547712,9604.872183288644,1744
2014-05-20,8_ball_pool,IronSource,6119.157163101921,12577.875910167317,1701
2014-05-21,8_ball_pool,IronSource,6220.371705892782,8842.337372977832,1724
2014-05-22,8_ball_pool,IronSource,5368.124524431542,11329.08536674341,1669
2014-05-23,8_ball_pool,IronSource,6656.179706843568,16171.399024634424,1768
2014-05-24,8_ball_pool,IronSource,5498.008087092348,10817.647272888116,1643
2014-05-25,8_ball_pool,IronSource,5403.412789058099,9696.047452282162,1633
2014-05-26,8_ball_pool,IronSource,5627.113327758788,14717.347832971773,1818
2014-05-27,8_ball_pool,IronSource,6382.075595064389,7703.566251149329,1763
2014-05-28,8_ball_pool,IronSource,6286.363183887602,10879.64748221358,1796
2014-05-29,8_ball_pool,IronSource,5556.3077541197135,10275.756779407311,1783
2014-05-30,8_ball_pool,IronSource,6886.905713148382,11841.257167911484,1774
2014-05-31,8_ball_pool,IronSource,6601.964330800907,11428.417399996062,1779
2014-06-01,8_ball_pool,IronSource,6642.786380927574,14872.145316247952,2105
2014-06-02,8_ball_pool,IronSource,6376.1126826760055,13507.51107360781,2078
2014-06-03,8_ball_pool,IronSource,6137.167719879329,15869.822864109245,2011
2014-06-04,8_ball_pool,IronSource,7129.366916462157,16307.77955693609,2127
2014-06-05,8_ball_pool,IronSource,4727.952062472134,13130.751652460622,1914
2014-06-06,8_ball_pool,IronSource,5732.765925403663,12879.394501047342,1853
2014-06-07,8_ball_pool,IronSource,5941.8170479785895,11847.230122502042,1969
2014-06-08,8_ball_pool,IronSource,6220.020762973381,12036.665043830184,2003
2014-06-09,8_ball_pool,IronSource,6475.466468490033,7618.279071309171,1957
2014-06-10,8_ball_pool,IronSource,6483.837116351632,14660.476182087205,2081
2014-06-11,8_ball_pool,IronSource,7011.378007255422,16253.329941857537,2092
2014-06-12,8_ball_pool,IronSource,6500.388945039693,12851.64859299684,1926
2014-06-13,8_ball_pool,IronSource,5550.789605411547,13712.697977472675,1989
2014-06-14,8_ball_pool,IronSource,6066.8939798574065,14784.412567146925,2027
2014-06-15,8_ball_pool,IronSource,6578.130312411334,16621.51092199102,2016
2014-06-16,8_ball_pool,IronSource,4912.585955844409,14725.61408680047,1822
2014-06-17,8_ball_pool,IronSource,5300.175062213737,11614.94030003115,1850
2014-06-18,8_ball_pool,IronSource,6236.170122182054,8947.580108402897,2007
2014-06-19,8_ball_pool,IronSource,6992.841831904013,12874.908134369409,2024
2014-06-20,8_ball_pool,IronSource,5256.375729960667,11073.062048460415,1893
2014-06-21,8_ball_pool,IronSource,6118.236355633848,12708.379183026642,1939
2014-06-22,8_ball_pool,IronSource,6051.7399084607805,14748.848969983635,1901
2014-06-23,8_ball_pool,IronSource,5755.528442033368,14980.749860294469,2059
2014-06-24,8_ball_pool,IronSource,6465.4384000712835,17252.502492535452,2017
2014-06-25,8_ball_pool,IronSource,5645.665395490097,16921.46896852369,2005
2014-06-26,8_ball_pool,IronSource,6881.825911421021,13155.009439730195,2011
2014-06-27,8_ball_pool,IronSource,5779.425321878132,10119.073313599989,1948
2014-06-28,8_ball_pool,IronSource,4905.186590314349,13721.066560008294,1880
2014-06-29,8_ball_pool,IronSource,7407.195767991335,14995.620386315864,2050
2014-06-30,8_ball_pool,IronSource,5911.488243626734,13614.084952338386,2003
2014-07-01,8_ball_pool,IronSource,5276.949068901697,17359.317018471847,2254
2014-07-02,8_ball_pool,IronSource,6080.489619682422,16887.53251676877,2369
2014-07-03,8_ball_pool,IronSource,6187.0305970008485,14393.476480735222,2207
2014-07-04,8_ball_pool,IronSource,5167.5674907848115,14543.383646347935,2207
2014-07-05,8_ball_pool,IronSource,5862.306574355773,18521.928456085676,2225
2014-07-06,8_ball_pool,IronSource,6003.008867013527,18904.584795409603,2203
2014-07-07,8_ball_pool,IronSource,5848.914887234443,15990.737790375157,2309
2014-07-08,8_ball_pool,IronSource,6697.062599259673,13077.083908024662,2258
2014-07-09,8_ball_pool,IronSource,5968.996952547849,13897.220643237659,2224
2014-07-10,8_ball_pool,IronSource,6591.139688987333,16198.919168378221,2660
2014-07-11,8_ball_pool,IronSource,5870.659322683276,14614.282354130291,2098
2014-07-12,8_ball_pool,IronSource,6633.715766455712,15648.962165469791,2325
2014-07-13,8_ball_pool,IronSource,5039.197833810984,14770.799451258743,2202
2014-07-14,8_ball_pool,IronSource,6685.645770134822,19369.48065706659,2261
2014-07-15,8_ball_pool,IronSource,6433.190557396195,15736.502100316815,2419
2014-07-16,8_ball_pool,IronSource,6775.872998886183,17609.027265091387,2396
2014-07-17,8_ball_pool,IronSource,5204.987567953059,15414.477627992368,2199
2014-07-18,8_ball_pool,IronSource,5438.624437360301,13076.340633607275,2151
2014-07-19,8_ball_pool,IronSource,6565.487864891604,14769.92363154676,2216
2014-07-20,8_ball_pool,IronSource,7063.243747784895,20429.449562218873,2418
2014-07-21,8_ball_pool,IronSource,6053.692491022806,17294.80556890417,2321
2014-07-22,8_ball_pool,IronSource,5270.492287575029,10467.82239329104,2320
2014-07-23,8_ball_pool,IronSource,5500.342184937854,16498.90932358988,2081
2014-07-24,8_ball_pool,IronSource,6165.796947819591,13270.918450734816,2420
2014-07-25,8_ball_pool,IronSource,6779.166977652438,18184.776895264156,2345
2014-07-26,8_ball_pool,IronSource,5879.03907852465,19782.21405710092,2316
2014-07-27,8_ball_pool,IronSource,6122.968060299511,14208.442378247832,2150
2014-07-28,8_ball_pool,IronSource,6767.096547195939,13928.675248681879,2330
2014-07-29,8_ball_pool,IronSource,5469.702221534282,17434.30510843046,2269
2014-07-30,8_ball_pool,IronSource,5828.10613494394,14686.979003654651,2091
2014-07-31,8_ball_pool,IronSource,4996.517286171977,15344.382110930539,2162
2014-08-01,8_ball_pool,IronSource,5672.884710270774,16343.609772157972,2711
2014-08-02,8_ball_pool,IronSource,6901.109250864548,19884.906025114058,2752
2014-08-03,8_ball_pool,IronSource,5744.891446339272,18337.235092605784,2691
2014-08-04,8_ball_pool,IronSource,6153.386452436126,20320.782546835777,2819
2014-08-05,8_ball_pool,IronSource,4976.241804286261,18035.61127949147,2611
2014-08-06,8_ball_pool,IronSource,5907.499965123264,20283.78625029371,2605
2014-08-07,8_ball_pool,IronSource,5577.181315267505,14348.130589918901,2633
2014-08-08,8_ball_pool,IronSource,6379.51337894182,22380.569587000522,2769
2014-08-09,8_ball_pool,IronSource,5890.094968203018,15617.503282241134,2500
2014-08-10,8_ball_pool,IronSource,5405.53307133968,20153.221653845474,2653
2014-08-11,8_ball_pool,IronSource,6571.868299941591,17195.183464250767,2790
2014-08-12,8_ball_pool,IronSource,5815.9958079439375,18528.096088539176,2736
2014-08-13,8_ball_pool,IronSource,6305.835393871919,17611.03746239037,2800
2014-08-14,8_ball_pool,IronSource,5419.026671837253,18339.233533136845,2717
2014-08-15,8_ball_pool,IronSource,7019.3699026586355,18784.860104037318,2829
2014-08-16,8_ball_pool,IronSource,5636.935047173614,13835.49525443602,2679
2014-08-17,8_ball_pool,IronSource,6495.301006220699,16579.550082021222,2684
2014-08-18,8_ball_pool,IronSource,4554.376873220124,17519.886492788304,2505
2014-08-19,8_ball_pool,IronSource,6009.010520975366,20421.66184295044,2700
2014-08-20,8_ball_pool,IronSource,6020.345843647783,15194.23689910208,2770
2014-08-21,8_ball_pool,IronSource,5598.714172387211,21470.24445682692,2643
2014-08-22,8_ball_pool,IronSource,6491.718275406236,14138.225755686897,2691
2014-08-23,8_ball_pool,IronSource,5938.303641090589,19037.1736080723,2719
2014-08-24,8_ball_pool,IronSource,6579.25794627791,16158.483021743068,2530
2014-08-25,8_ball_pool,IronSource,6507.729687270762,18858.364944725377,2719
2014-08-26,8_ball_pool,IronSource,6103.906114763534,24032.196191532792,2736
2014-08-27,8_ball_pool,IronSource,5784.072713070762,22744.46948279204,2698
2014-08-28,8_ball_pool,IronSource,6618.6185973049915,17954.500092922823,2591
2014-08-29,8_ball_pool,IronSource,5545.599711040417,19830.698658842943,2506
2014-08-30,8_ball_pool,IronSource,6101.196098710046,18347.690275534478,2745
2014-08-31,8_ball_pool,IronSource,6093.431108484321,23917.134201625995,2781
2014-09-01,8_ball_pool,IronSource,5758.198290679944,19986.370381529083,3300
2014-09-02,8_ball_pool,IronSource,6130.228635298889,22142.401771131594,3508
2014-09-03,8_ball_pool,IronSource,5736.034746490098,17901.169591426245,3133
2014-09-04,8_ball_pool,IronSource,6504.8375061256775,20911.462348407927,3400
2014-09-05,8_ball_pool,IronSource,6686.891989678354,25415.209210184767,3499
2014-09-06,8_ball_pool,IronSource,5718.443562867642,24094.26509743394,3318
2014-09-07,8_ball_pool,IronSource,6613.124074223249,20429.44733307475,3394
2014-09-08,8_ball_pool,IronSource,6235.690495012728,19883.468537549175,3317
2014-09-09,8_ball_pool,IronSource,4731.249280265472,29242.667550362174,2969
2014-09-10,8_ball_pool,IronSource,5645.670959899202,21654.346716656393,2947
2014-09-11,8_ball_pool,IronSource,5291.2618019577485,17212.411046332694,3087
2014-09-12,8_ball_pool,IronSource,6505.355247600544,27935.877958727666,3273
2014-09-13,8_ball_pool,IronSource,6405.032823348332,23326.323360903298,3522
2014-09-14,8_ball_pool,IronSource,5505.189592266513,15580.162662546347,3462
2014-09-15,8_ball_pool,IronSource,6036.209991335802,23752.403307789904,3166
2014-09-16,8_ball_pool,IronSource,5768.382391235697,31797.41088902953,3363
2014-09-17,8_ball_pool,IronSource,5568.5661714294665,19645.17622292352,3320
2014-09-18,8_ball_pool,IronSource,4934.7492615333895,19736.48864318489,3117
2014-09-19,8_ball_pool,IronSource,5320.752945104381,21408.848062539186,3158
2014-09-20,8_ball_pool,IronSource,6779.765719928139,28280.25915164066,3291
2014-09-21,8_ball_pool,IronSource,5617.478831899658,18074.62510898916,3309
2014-09-22,8_ball_pool,IronSource,5735.805649689699,16182.936487632764,3313
2014-09-23,8_ball_pool,IronSource,7353.465958968286,21876.09444836476,3356
2014-09-24,8_ball_pool,IronSource,5647.0682566975765,15515.141685354567,3364
2014-09-25,8_ball_pool,IronSource,5740.174315751024,29014.82969344801,3479
2014-09-26,8_ball_pool,IronSource,6868.9798735863515,24386.422793275102,3539
2014-09-27,8_ball_pool,IronSource,6176.572042543535,22186.775366508686,3382
2014-09-28,8_ball_pool,IronSource,6356.679544133662,19510.434443374375,3257
2014-09-29,8_ball_pool,IronSource,6435.297354679668,24875.58007553014,3341
2014-09-30,8_ball_pool,IronSource,5584.542720036494,19512.19947061349,3281
2014-10-01,8_ball_pool,IronSource,5962.372492075953,17338.852987965598,2545
2014-10-02,8_ball_pool,IronSource,5531.173773914253,18571.143660065132,2582
2014-10-03,8_ball_pool,IronSource,6078.945928924401,23466.57001666756,2695
2014-10-04,8_ball_pool,IronSource,4398.167482973889,19501.976101000088,2448
2014-10-05,8_ball_pool,IronSource,5210.646731122131,18158.157938485256,2448
2014-10-06,8_ball_pool,IronSource,5289.633429350427,15525.644836336418,2487
2014-10-07,8_ball_pool,IronSource,5769.203649231683,16502.277461380934,2731
2014-10-08,8_ball_pool,IronSource,6718.718780807398,18333.18090634941,2728
2014-10-09,8_ball_pool,IronSource,6281.760488285557,19923.616906223673,2705
2014-10-10,8_ball_pool,IronSource,7612.739563009472,20109.58956731492,2831
2014-10-11,8_ball_pool,IronSource,6594.1978976646515,22486.484310070686,2777
2014-10-12,8_ball_pool,IronSource,6598.012003174677,17533.055518985137,3106
2014-10-13,8_ball_pool,IronSource,5623.719815781841,18436.00976117522,2595
2014-10-14,8_ball_pool,IronSource,5659.704042386377,19252.792745370818,2635
2014-10-15,8_ball_pool,IronSource,6571.265018361829,18063.397088779755,2749
2014-10-16,8_ball_pool,IronSource,6737.640136152188,18127.246640052894,2880
2014-10-17,8_ball_pool,IronSource,5983.127394653461,16594.799605830674,2758
2014-10-18,8_ball_pool,IronSource,5557.079289138578,15408.723160205835,2664
2014-10-19,8_ball_pool,IronSource,5506.754063961167,17327.03794458227,2662
2014-10-20,8_ball_pool,IronSource,4228.820867606463,21012.91591110258,2434
2014-10-21,8_ball_pool,IronSource,5567.273052335049,19750.91846718821,2824
2014-10-22,8_ball_pool,IronSource,5386.441303010414,21454.50131799352,2679
2014-10-23,8_ball_pool,IronSource,5813.6109620569105,18737.96876051272,2717
2014-10-24,8_ball_pool,IronSource,6711.496422328756,18384.803799103298,2798
2014-10-25,8_ball_pool,IronSource,5655.914760734255,18378.15175949743,2675
2014-10-26,8_ball_pool,IronSource,7030.621974256271,17099.54202241164,2753
2014-10-27,8_ball_pool,IronSource,6416.279577331886,17943.079564703286,2750
2014-10-28,8_ball_pool,IronSource,7105.359786661017,16979.258509050665,2683
2014-10-29,8_ball_pool,IronSource,6358.805989480773,22316.60802596827,2683
2014-10-30,8_ball_pool,IronSource,4964.017510560474,18602.300467741912,2593
2014-10-31,8_ball_pool,IronSource,6086.804512039687,16550.8066932516,2612
2014-11-01,8_ball_pool,IronSource,5376.094885334565,14798.937594049272,2229
2014-11-02,8_ball_pool,IronSource,4880.652639889986,12035.218697157039,2269
2014-11-03,8_ball_pool,IronSource,6042.896892467826,12834.26270941119,2362
2014-11-04,8_ball_pool,IronSource,5297.718259497149,16041.581390924444,2229
2014-11-05,8_ball_pool,IronSource,5978.893701040111,13242.883756964104,2269
2014-11-06,8_ball_pool,IronSource,6189.3454218866,13659.61850615086,2285
2014-11-07,8_ball_pool,IronSource,5554.221729043377,13166.825349066217,2251
2014-11-08,8_ball_pool,IronSource,5853.800290807617,13783.30875709681,2248
2014-11-09,8_ball_pool,IronSource,6252.706037939407,15271.85593157864,2324
2014-11-10,8_ball_pool,IronSource,4891.436087667553,11954.924591242167,2273
2014-11-11,8_ball_pool,IronSource,6385.32781717845,17415.604401340468,2348
2014-11-12,8_ball_pool,IronSource,5982.820269366025,16889.714821423047,2218
2014-11-13,8_ball_pool,IronSource,5587.057430199753,18400.94737742177,2293
2014-11-14,8_ball_pool,IronSource,6348.346150114488,15484.667656608339,2317
2014-11-15,8_ball_pool,IronSource,6093.582138508851,19023.995184234343,2363
2014-11-16,8_ball_pool,IronSource,5652.026481592584,15486.78145249279,2308
2014-11-17,8_ball_pool,IronSource,5614.5863401487695,14803.208854276205,2326
2014-11-18,8_ball_pool,IronSource,6267.725449683413,14319.12227120885,2285
2014-11-19,8_ball_pool,IronSource,6606.573920408914,18331.934111208862,2318
2014-11-20,8_ball_pool,IronSource,5298.8367177954015,15680.198764600813,2140
2014-11-21,8_ball_pool,IronSource,5901.077523745998,13079.32971177222,2330
2014-11-22,8_ball_pool,IronSource,6814.692624694569,21832.067834191006,2381
2014-11-23,8_ball_pool,IronSource,5526.7466432251895,16618.21152810307,2257
2014-11-24,8_ball_pool,IronSource,5878.112345168481,16061.194772303159,2159
2014-11-25,8_ball_pool,IronSource,6152.866347644507,18113.704273793206,2357
2014-11-26,8_ball_pool,IronSource,5650.851617442956,12383.41857268955,2317
2014-11-27,8_ball_pool,IronSource,5318.348386008734,19051.571743707897,2258
2014-11-28,8_ball_pool,IronSource,6467.63918379062,15124.642669787198,2276
2014-11-29,8_ball_pool,IronSource,4982.82417272858,12830.693775272448,2049
2014-11-30,8_ball_pool,IronSource,6053.340792828956,15522.521830214759,2357
2014-12-01,8_ball_pool,IronSource,6966.233427323203,9937.53493256884,2033
2014-12-02,8_ball_pool,IronSource,5838.780597095261,14237.693179030488,1918
2014-12-03,8_ball_pool,IronSource,5395.621317438104,8554.01958679073,1839
2014-12-04,8_ball_pool,IronSource,4925.597926913515,13301.707938994123,1882
2014-12-05,8_ball_pool,IronSource,6136.682845354705,13995.359749114492,2008
2014-12-06,8_ball_pool,IronSource,6454.866575912726,7497.066131050399,2070
2014-12-07,8_ball_pool,IronSource,6411.956118438994,9187.655841247444,2042
2014-12-08,8_ball_pool,IronSource,6468.012951796256,13340.265529162727,1890
2014-12-09,8_ball_pool,IronSource,6306.944477061528,12719.94746849247,1992
2014-12-10,8_ball_pool,IronSource,6320.465937694139,8902.958528301431,2140
2014-12-11,8_ball_pool,IronSource,6185.210880743108,11316.408595939392,1977
2014-12-12,8_ball_pool,IronSource,5712.578682348539,16410.309588683525,1825
2014-12-13,8_ball_pool,IronSource,6611.299391661017,15825.638053048122,2028
2014-12-14,8_ball_pool,IronSource,4940.763936362585,12023.009534931873,1731
2014-12-15,8_ball_pool,IronSource,6789.456455396979,14306.985173298308,1894
2014-12-16,8_ball_pool,IronSource,7203.64213727037,16457.21023309058,2064
2014-12-17,8_ball_pool,IronSource,5013.552248757964,13358.551811733934,1902
2014-12-18,8_ball_pool,IronSource,6322.856098747059,14720.634292350122,2032
2014-12-19,8_ball_pool,IronSource,6351.006103787145,12937.35662261541,2036
2014-12-20,8_ball_pool,IronSource,6349.058428776169,15722.029015662632,2017
2014-12-21,8_ball_pool,IronSource,6260.379487760367,14798.543236899155,2064
2014-12-22,8_ball_pool,IronSource,5510.159466058084,11841.379616275437,1952
2014-12-23,8_ball_pool,IronSource,6399.5616058003725,14338.176892084964,2057
2014-12-24,8_ball_pool,IronSource,5091.880669880071,10581.815219440916,1842
